     1 off=      0 qpc= 42779489300 phase=NONE       event=INIT                     len=    0 aux0=         0 aux1=         0
     2 off=     52 qpc= 42779581701 phase=HEADER     event=PASSWORD                 len=   23 aux0=         0 aux1=         0
    53 off=  32575 qpc= 42779619590 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       352 aux1=         0
    54 off=  33267 qpc= 42779619681 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       368 aux1=         0
    55 off=  33959 qpc= 42779622584 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       368 aux1=         0
    56 off=  34651 qpc= 42779622699 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       384 aux1=         0
    57 off=  35343 qpc= 42779624339 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       384 aux1=         0
    58 off=  36035 qpc= 42779624376 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       400 aux1=         0
    59 off=  36727 qpc= 42779625916 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       400 aux1=         0
    60 off=  37419 qpc= 42779626296 phase=MASTER_RNG event=RANDADD_BUF              len=   88 aux0=       408 aux1=         0
    61 off=  37559 qpc= 42779626332 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       416 aux1=         0
    62 off=  38251 qpc= 42779627995 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       416 aux1=         0
    63 off=  38943 qpc= 42779628029 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       432 aux1=         0
    64 off=  39635 qpc= 42779629473 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       432 aux1=         0
    65 off=  40327 qpc= 42779629504 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       448 aux1=         0
    66 off=  41019 qpc= 42779631316 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       448 aux1=         0
    67 off=  41711 qpc= 42779631382 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       464 aux1=         0
    68 off=  42403 qpc= 42779632826 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       464 aux1=         0
    69 off=  43095 qpc= 42779632858 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       480 aux1=         0
    70 off=  43787 qpc= 42779634326 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       480 aux1=         0
    71 off=  44479 qpc= 42779634533 phase=MASTER_RNG event=CGR_SLOW_OUT             len=  640 aux0=       496 aux1=         0
    72 off=  45171 qpc= 42779634639 phase=MASTER_RNG event=CGR_SLOW_POOL_PRE        len=  640 aux0=       496 aux1=         0
    73 off=  45863 qpc= 42779634682 phase=MASTER_RNG event=RANDADD_BUF              len=  640 aux0=       496 aux1=         0
    74 off=  46555 qpc= 42779634760 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       496 aux1=         0
    75 off=  47247 qpc= 42779636449 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       496 aux1=         0
    76 off=  47939 qpc= 42779636487 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       512 aux1=         0
    77 off=  48631 qpc= 42779637968 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       512 aux1=         0
    78 off=  49323 qpc= 42779638066 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       528 aux1=         0
    79 off=  50015 qpc= 42779639622 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       528 aux1=         0
    80 off=  50707 qpc= 42779639657 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       544 aux1=         0
    81 off=  51399 qpc= 42779641163 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       544 aux1=         0
    82 off=  52091 qpc= 42779641196 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       560 aux1=         0
    83 off=  52783 qpc= 42779642780 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       560 aux1=         0
    84 off=  53475 qpc= 42779642863 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       576 aux1=         0
    85 off=  54167 qpc= 42779644311 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       576 aux1=         0
    86 off=  54859 qpc= 42779644343 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       592 aux1=         0
    87 off=  55551 qpc= 42779645918 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       592 aux1=         0
    88 off=  56243 qpc= 42779645952 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       608 aux1=         0
    89 off=  56935 qpc= 42779647397 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       608 aux1=         0
    90 off=  57627 qpc= 42779647478 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       624 aux1=         0
    91 off=  58319 qpc= 42779648925 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       624 aux1=         0
    92 off=  59011 qpc= 42779648957 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=         0 aux1=         0
    93 off=  59703 qpc= 42779650556 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=         0 aux1=         0
    94 off=  60395 qpc= 42779650591 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        16 aux1=         0
    95 off=  61087 qpc= 42779652035 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        16 aux1=         0
    96 off=  61779 qpc= 42779652129 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        32 aux1=         0
    97 off=  62471 qpc= 42779655267 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        32 aux1=         0
    98 off=  63163 qpc= 42779655301 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        48 aux1=         0
    99 off=  63855 qpc= 42779656844 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        48 aux1=         0
   100 off=  64547 qpc= 42779656879 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        64 aux1=         0
   101 off=  65239 qpc= 42779658957 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        64 aux1=         0
   102 off=  65931 qpc= 42779659060 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        80 aux1=         0
   103 off=  66623 qpc= 42779660598 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        80 aux1=         0
   104 off=  67315 qpc= 42779660632 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        96 aux1=         0
   105 off=  68007 qpc= 42779662075 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        96 aux1=         0
   106 off=  68699 qpc= 42779662106 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       112 aux1=         0
   107 off=  69391 qpc= 42779663602 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       112 aux1=         0
   108 off=  70083 qpc= 42779663686 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       128 aux1=         0
   109 off=  70775 qpc= 42779665193 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       128 aux1=         0
   110 off=  71467 qpc= 42779665228 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       144 aux1=         0
   111 off=  72159 qpc= 42779666850 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       144 aux1=         0
   112 off=  72851 qpc= 42779666885 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       160 aux1=         0
   113 off=  73543 qpc= 42779668422 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       160 aux1=         0
   114 off=  74235 qpc= 42779668507 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       176 aux1=         0
   115 off=  74927 qpc= 42779669952 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       176 aux1=         0
   116 off=  75619 qpc= 42779669984 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       192 aux1=         0
   117 off=  76311 qpc= 42779671552 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       192 aux1=         0
   118 off=  77003 qpc= 42779671587 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       208 aux1=         0
   119 off=  77695 qpc= 42779673030 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       208 aux1=         0
   120 off=  78387 qpc= 42779673110 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       224 aux1=         0
   121 off=  79079 qpc= 42779674657 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       224 aux1=         0
   122 off=  79771 qpc= 42779674692 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       240 aux1=         0
   123 off=  80463 qpc= 42779676175 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       240 aux1=         0
   124 off=  81155 qpc= 42779676208 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       256 aux1=         0
   125 off=  81847 qpc= 42779677861 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       256 aux1=         0
   126 off=  82539 qpc= 42779679851 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       272 aux1=         0
   127 off=  83231 qpc= 42779681567 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       272 aux1=         0
   128 off=  83923 qpc= 42779681644 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       288 aux1=         0
   129 off=  84615 qpc= 42779683416 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       288 aux1=         0
   130 off=  85307 qpc= 42779683455 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       304 aux1=         0
   131 off=  85999 qpc= 42779685285 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       304 aux1=         0
   132 off=  86691 qpc= 42779685422 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       320 aux1=         0
   133 off=  87383 qpc= 42779687261 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       320 aux1=         0
   134 off=  88075 qpc= 42779687295 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       336 aux1=         0
   135 off=  88767 qpc= 42779688845 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       336 aux1=         0
   136 off=  89459 qpc= 42779688880 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       352 aux1=         0
   137 off=  90151 qpc= 42779690374 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       352 aux1=         0
   138 off=  90843 qpc= 42779690408 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       368 aux1=         0
   139 off=  91535 qpc= 42779691850 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       368 aux1=         0
