gt_format_quick.exe	894382	2026-08-23T23:11:44.0000000000
gt-run3-fat-quick.tc	16777216	2026-08-23T23:23:10.3906250000
run3.exit.txt	0	2026-08-23T23:23:10.6875000000
SHA256SUMS.TXT	323	2026-08-23T23:11:44.0000000000
truecrypt-gt.bin	2527672	2026-08-23T23:23:10.6718750000
